fill	x	y	PANEL	group	xmin	xmax	ymin	ymax
#E2E2E2	8	2	2	-1	7.5	8.5	1.5	2.5
#E2E2E2	9	2	2	-1	8.5	9.5	1.5	2.5
#D9D9D9	10	2	2	-1	9.5	10.5	1.5	2.5
#DADADA	11	2	2	-1	10.5	11.5	1.5	2.5
#D9D9D9	12	2	2	-1	11.5	12.5	1.5	2.5
#DBDBDB	13	2	2	-1	12.5	13.5	1.5	2.5
#DBDBDB	14	2	2	-1	13.5	14.5	1.5	2.5
#D4D4D4	15	2	2	-1	14.5	15.5	1.5	2.5
#D4D4D4	16	2	2	-1	15.5	16.5	1.5	2.5
#D3D3D3	17	2	2	-1	16.5	17.5	1.5	2.5
#D3D3D3	18	2	2	-1	17.5	18.5	1.5	2.5
#D3D3D3	19	2	2	-1	18.5	19.5	1.5	2.5
#D4D4D4	20	2	2	-1	19.5	20.5	1.5	2.5
#D4D4D4	21	2	2	-1	20.5	21.5	1.5	2.5
#D4D4D4	22	2	2	-1	21.5	22.5	1.5	2.5
#D5D5D5	23	2	2	-1	22.5	23.5	1.5	2.5
#D5D5D5	24	2	2	-1	23.5	24.5	1.5	2.5
#D5D5D5	25	2	2	-1	24.5	25.5	1.5	2.5
#000000	1	99	2	-1	0.5	1.5	98.5	99.5
#1B1B1B	2	99	2	-1	1.5	2.5	98.5	99.5
#ACACAC	3	99	2	-1	2.5	3.5	98.5	99.5
#A2A2A2	4	99	2	-1	3.5	4.5	98.5	99.5
#EAEAEA	5	99	2	-1	4.5	5.5	98.5	99.5
#EAEAEA	6	99	2	-1	5.5	6.5	98.5	99.5
#E3E3E3	7	99	2	-1	6.5	7.5	98.5	99.5
#EDEDED	8	99	2	-1	7.5	8.5	98.5	99.5
#E5E5E5	9	99	2	-1	8.5	9.5	98.5	99.5
#F2F2F2	10	99	2	-1	9.5	10.5	98.5	99.5
#F0F0F0	11	99	2	-1	10.5	11.5	98.5	99.5
#F0F0F0	12	99	2	-1	11.5	12.5	98.5	99.5
#F0F0F0	13	99	2	-1	12.5	13.5	98.5	99.5
#FDFDFD	14	99	2	-1	13.5	14.5	98.5	99.5
#FEFEFE	15	99	2	-1	14.5	15.5	98.5	99.5
#FEFEFE	16	99	2	-1	15.5	16.5	98.5	99.5
#FEFEFE	17	99	2	-1	16.5	17.5	98.5	99.5
#FDFDFD	18	99	2	-1	17.5	18.5	98.5	99.5
#FFFFFF	19	99	2	-1	18.5	19.5	98.5	99.5
#FFFFFF	20	99	2	-1	19.5	20.5	98.5	99.5
#FFFFFF	21	99	2	-1	20.5	21.5	98.5	99.5
#FFFFFF	22	99	2	-1	21.5	22.5	98.5	99.5
#FFFFFF	23	99	2	-1	22.5	23.5	98.5	99.5
#FFFFFF	24	99	2	-1	23.5	24.5	98.5	99.5
#FFFFFF	25	99	2	-1	24.5	25.5	98.5	99.5
#000000	1	60	2	-1	0.5	1.5	59.5	60.5
#ADADAD	2	60	2	-1	1.5	2.5	59.5	60.5
#B5B5B5	3	60	2	-1	2.5	3.5	59.5	60.5
#DBDBDB	4	60	2	-1	3.5	4.5	59.5	60.5
#FFFFFF	5	60	2	-1	4.5	5.5	59.5	60.5
#FEFEFE	6	60	2	-1	5.5	6.5	59.5	60.5
#FFFFFF	7	60	2	-1	6.5	7.5	59.5	60.5
#EEEEEE	8	60	2	-1	7.5	8.5	59.5	60.5
#EEEEEE	9	60	2	-1	8.5	9.5	59.5	60.5
#EDEDED	10	60	2	-1	9.5	10.5	59.5	60.5
#F3F3F3	11	60	2	-1	10.5	11.5	59.5	60.5
#F3F3F3	12	60	2	-1	11.5	12.5	59.5	60.5
#F4F4F4	13	60	2	-1	12.5	13.5	59.5	60.5
#F3F3F3	14	60	2	-1	13.5	14.5	59.5	60.5
#F3F3F3	15	60	2	-1	14.5	15.5	59.5	60.5
#F3F3F3	16	60	2	-1	15.5	16.5	59.5	60.5
#F3F3F3	17	60	2	-1	16.5	17.5	59.5	60.5
#F2F2F2	18	60	2	-1	17.5	18.5	59.5	60.5
#F2F2F2	19	60	2	-1	18.5	19.5	59.5	60.5
#F2F2F2	20	60	2	-1	19.5	20.5	59.5	60.5
#F2F2F2	21	60	2	-1	20.5	21.5	59.5	60.5
#F2F2F2	22	60	2	-1	21.5	22.5	59.5	60.5
#F2F2F2	23	60	2	-1	22.5	23.5	59.5	60.5
#F2F2F2	24	60	2	-1	23.5	24.5	59.5	60.5
#F2F2F2	25	60	2	-1	24.5	25.5	59.5	60.5
#000000	1	61	2	-1	0.5	1.5	60.5	61.5
#BEBEBE	2	61	2	-1	1.5	2.5	60.5	61.5
#A8A8A8	3	61	2	-1	2.5	3.5	60.5	61.5
#DBDBDB	4	61	2	-1	3.5	4.5	60.5	61.5
#FFFFFF	5	61	2	-1	4.5	5.5	60.5	61.5
#EDEDED	6	61	2	-1	5.5	6.5	60.5	61.5
#E8E8E8	7	61	2	-1	6.5	7.5	60.5	61.5
#E9E9E9	8	61	2	-1	7.5	8.5	60.5	61.5
#EBEBEB	9	61	2	-1	8.5	9.5	60.5	61.5
#EAEAEA	10	61	2	-1	9.5	10.5	60.5	61.5
#E6E6E6	11	61	2	-1	10.5	11.5	60.5	61.5
#E7E7E7	12	61	2	-1	11.5	12.5	60.5	61.5
#E8E8E8	13	61	2	-1	12.5	13.5	60.5	61.5
#DFDFDF	14	61	2	-1	13.5	14.5	60.5	61.5
#DEDEDE	15	61	2	-1	14.5	15.5	60.5	61.5
#DFDFDF	16	61	2	-1	15.5	16.5	60.5	61.5
#DFDFDF	17	61	2	-1	16.5	17.5	60.5	61.5
#E1E1E1	18	61	2	-1	17.5	18.5	60.5	61.5
#E1E1E1	19	61	2	-1	18.5	19.5	60.5	61.5
#DDDDDD	20	61	2	-1	19.5	20.5	60.5	61.5
#DDDDDD	21	61	2	-1	20.5	21.5	60.5	61.5
#DDDDDD	22	61	2	-1	21.5	22.5	60.5	61.5
#DDDDDD	23	61	2	-1	22.5	23.5	60.5	61.5
#DDDDDD	24	61	2	-1	23.5	24.5	60.5	61.5
#DDDDDD	25	61	2	-1	24.5	25.5	60.5	61.5
#000000	1	19	2	-1	0.5	1.5	18.5	19.5
#7B7B7B	2	19	2	-1	1.5	2.5	18.5	19.5
#FFFFFF	3	19	2	-1	2.5	3.5	18.5	19.5
#B3B3B3	4	19	2	-1	3.5	4.5	18.5	19.5
#C1C1C1	5	19	2	-1	4.5	5.5	18.5	19.5
#C4C4C4	6	19	2	-1	5.5	6.5	18.5	19.5
#BBBBBB	7	19	2	-1	6.5	7.5	18.5	19.5
#BDBDBD	8	19	2	-1	7.5	8.5	18.5	19.5
#BCBCBC	9	19	2	-1	8.5	9.5	18.5	19.5
#BCBCBC	10	19	2	-1	9.5	10.5	18.5	19.5
#BCBCBC	11	19	2	-1	10.5	11.5	18.5	19.5
#CBCBCB	12	19	2	-1	11.5	12.5	18.5	19.5
#CACACA	13	19	2	-1	12.5	13.5	18.5	19.5
#CBCBCB	14	19	2	-1	13.5	14.5	18.5	19.5
#CBCBCB	15	19	2	-1	14.5	15.5	18.5	19.5
#CBCBCB	16	19	2	-1	15.5	16.5	18.5	19.5
#CFCFCF	17	19	2	-1	16.5	17.5	18.5	19.5
#CFCFCF	18	19	2	-1	17.5	18.5	18.5	19.5
#CACACA	19	19	2	-1	18.5	19.5	18.5	19.5
#CACACA	20	19	2	-1	19.5	20.5	18.5	19.5
#CACACA	21	19	2	-1	20.5	21.5	18.5	19.5
#CACACA	22	19	2	-1	21.5	22.5	18.5	19.5
#CBCBCB	23	19	2	-1	22.5	23.5	18.5	19.5
#CACACA	24	19	2	-1	23.5	24.5	18.5	19.5
#CACACA	25	19	2	-1	24.5	25.5	18.5	19.5
#000000	1	62	2	-1	0.5	1.5	61.5	62.5
#717171	2	62	2	-1	1.5	2.5	61.5	62.5
#6F6F6F	3	62	2	-1	2.5	3.5	61.5	62.5
#B6B6B6	4	62	2	-1	3.5	4.5	61.5	62.5
#FFFFFF	5	62	2	-1	4.5	5.5	61.5	62.5
#FCFCFC	6	62	2	-1	5.5	6.5	61.5	62.5
#FCFCFC	7	62	2	-1	6.5	7.5	61.5	62.5
#FDFDFD	8	62	2	-1	7.5	8.5	61.5	62.5
#FEFEFE	9	62	2	-1	8.5	9.5	61.5	62.5
#FBFBFB	10	62	2	-1	9.5	10.5	61.5	62.5
#FBFBFB	11	62	2	-1	10.5	11.5	61.5	62.5
#FAFAFA	12	62	2	-1	11.5	12.5	61.5	62.5
#FBFBFB	13	62	2	-1	12.5	13.5	61.5	62.5
#FBFBFB	14	62	2	-1	13.5	14.5	61.5	62.5
#FAFAFA	15	62	2	-1	14.5	15.5	61.5	62.5
#F4F4F4	16	62	2	-1	15.5	16.5	61.5	62.5
#F4F4F4	17	62	2	-1	16.5	17.5	61.5	62.5
#F5F5F5	18	62	2	-1	17.5	18.5	61.5	62.5
#F5F5F5	19	62	2	-1	18.5	19.5	61.5	62.5
#F5F5F5	20	62	2	-1	19.5	20.5	61.5	62.5
#F4F4F4	21	62	2	-1	20.5	21.5	61.5	62.5
#F4F4F4	22	62	2	-1	21.5	22.5	61.5	62.5
#F4F4F4	23	62	2	-1	22.5	23.5	61.5	62.5
#F4F4F4	24	62	2	-1	23.5	24.5	61.5	62.5
#F5F5F5	25	62	2	-1	24.5	25.5	61.5	62.5
#000000	1	63	2	-1	0.5	1.5	62.5	63.5
#505050	2	63	2	-1	1.5	2.5	62.5	63.5
#7F7F7F	3	63	2	-1	2.5	3.5	62.5	63.5
#D4D4D4	4	63	2	-1	3.5	4.5	62.5	63.5
#FFFFFF	5	63	2	-1	4.5	5.5	62.5	63.5
#F1F1F1	6	63	2	-1	5.5	6.5	62.5	63.5
#FAFAFA	7	63	2	-1	6.5	7.5	62.5	63.5
#D4D4D4	8	63	2	-1	7.5	8.5	62.5	63.5
#D4D4D4	9	63	2	-1	8.5	9.5	62.5	63.5
#D4D4D4	10	63	2	-1	9.5	10.5	62.5	63.5
#CDCDCD	11	63	2	-1	10.5	11.5	62.5	63.5
#CCCCCC	12	63	2	-1	11.5	12.5	62.5	63.5
#CCCCCC	13	63	2	-1	12.5	13.5	62.5	63.5
#BFBFBF	14	63	2	-1	13.5	14.5	62.5	63.5
#BFBFBF	15	63	2	-1	14.5	15.5	62.5	63.5
#BFBFBF	16	63	2	-1	15.5	16.5	62.5	63.5
#BFBFBF	17	63	2	-1	16.5	17.5	62.5	63.5
#BBBBBB	18	63	2	-1	17.5	18.5	62.5	63.5
#BBBBBB	19	63	2	-1	18.5	19.5	62.5	63.5
#BBBBBB	20	63	2	-1	19.5	20.5	62.5	63.5
#C3C3C3	21	63	2	-1	20.5	21.5	62.5	63.5
#C2C2C2	22	63	2	-1	21.5	22.5	62.5	63.5
#C3C3C3	23	63	2	-1	22.5	23.5	62.5	63.5
#C3C3C3	24	63	2	-1	23.5	24.5	62.5	63.5
#C3C3C3	25	63	2	-1	24.5	25.5	62.5	63.5
#000000	1	94	2	-1	0.5	1.5	93.5	94.5
#D2D2D2	2	94	2	-1	1.5	2.5	93.5	94.5
#828282	3	94	2	-1	2.5	3.5	93.5	94.5
#8A8A8A	4	94	2	-1	3.5	4.5	93.5	94.5
#FAFAFA	5	94	2	-1	4.5	5.5	93.5	94.5
#F7F7F7	6	94	2	-1	5.5	6.5	93.5	94.5
#F6F6F6	7	94	2	-1	6.5	7.5	93.5	94.5
#FBFBFB	8	94	2	-1	7.5	8.5	93.5	94.5
#FBFBFB	9	94	2	-1	8.5	9.5	93.5	94.5
#FBFBFB	10	94	2	-1	9.5	10.5	93.5	94.5
#EFEFEF	11	94	2	-1	10.5	11.5	93.5	94.5
#EFEFEF	12	94	2	-1	11.5	12.5	93.5	94.5
#FDFDFD	13	94	2	-1	12.5	13.5	93.5	94.5
#FDFDFD	14	94	2	-1	13.5	14.5	93.5	94.5
#FDFDFD	15	94	2	-1	14.5	15.5	93.5	94.5
#FDFDFD	16	94	2	-1	15.5	16.5	93.5	94.5
#FAFAFA	17	94	2	-1	16.5	17.5	93.5	94.5
#FFFFFF	18	94	2	-1	17.5	18.5	93.5	94.5
#F9F9F9	19	94	2	-1	18.5	19.5	93.5	94.5
#F9F9F9	20	94	2	-1	19.5	20.5	93.5	94.5
#F9F9F9	21	94	2	-1	20.5	21.5	93.5	94.5
#F9F9F9	22	94	2	-1	21.5	22.5	93.5	94.5
#F9F9F9	23	94	2	-1	22.5	23.5	93.5	94.5
#F9F9F9	24	94	2	-1	23.5	24.5	93.5	94.5
#F9F9F9	25	94	2	-1	24.5	25.5	93.5	94.5
#000000	1	76	2	-1	0.5	1.5	75.5	76.5
#5C5C5C	2	76	2	-1	1.5	2.5	75.5	76.5
#949494	3	76	2	-1	2.5	3.5	75.5	76.5
#C1C1C1	4	76	2	-1	3.5	4.5	75.5	76.5
#FDFDFD	5	76	2	-1	4.5	5.5	75.5	76.5
#FFFFFF	6	76	2	-1	5.5	6.5	75.5	76.5
#F5F5F5	7	76	2	-1	6.5	7.5	75.5	76.5
#F4F4F4	8	76	2	-1	7.5	8.5	75.5	76.5
#F7F7F7	9	76	2	-1	8.5	9.5	75.5	76.5
#F7F7F7	10	76	2	-1	9.5	10.5	75.5	76.5
#F7F7F7	11	76	2	-1	10.5	11.5	75.5	76.5
#F7F7F7	12	76	2	-1	11.5	12.5	75.5	76.5
#F8F8F8	13	76	2	-1	12.5	13.5	75.5	76.5
#F9F9F9	14	76	2	-1	13.5	14.5	75.5	76.5
#F9F9F9	15	76	2	-1	14.5	15.5	75.5	76.5
#F9F9F9	16	76	2	-1	15.5	16.5	75.5	76.5
#F9F9F9	17	76	2	-1	16.5	17.5	75.5	76.5
#FAFAFA	18	76	2	-1	17.5	18.5	75.5	76.5
#FDFDFD	19	76	2	-1	18.5	19.5	75.5	76.5
#FDFDFD	20	76	2	-1	19.5	20.5	75.5	76.5
#FDFDFD	21	76	2	-1	20.5	21.5	75.5	76.5
#FDFDFD	22	76	2	-1	21.5	22.5	75.5	76.5
#FDFDFD	23	76	2	-1	22.5	23.5	75.5	76.5
#FDFDFD	24	76	2	-1	23.5	24.5	75.5	76.5
#FDFDFD	25	76	2	-1	24.5	25.5	75.5	76.5
#000000	1	3	2	-1	0.5	1.5	2.5	3.5
#FFFFFF	2	3	2	-1	1.5	2.5	2.5	3.5
#747474	3	3	2	-1	2.5	3.5	2.5	3.5
#727272	4	3	2	-1	3.5	4.5	2.5	3.5
#B0B0B0	5	3	2	-1	4.5	5.5	2.5	3.5
#C0C0C0	6	3	2	-1	5.5	6.5	2.5	3.5
#BEBEBE	7	3	2	-1	6.5	7.5	2.5	3.5
#BDBDBD	8	3	2	-1	7.5	8.5	2.5	3.5
#898989	9	3	2	-1	8.5	9.5	2.5	3.5
#868686	10	3	2	-1	9.5	10.5	2.5	3.5
#878787	11	3	2	-1	10.5	11.5	2.5	3.5
#878787	12	3	2	-1	11.5	12.5	2.5	3.5
#878787	13	3	2	-1	12.5	13.5	2.5	3.5
#858585	14	3	2	-1	13.5	14.5	2.5	3.5
#868686	15	3	2	-1	14.5	15.5	2.5	3.5
#868686	16	3	2	-1	15.5	16.5	2.5	3.5
#868686	17	3	2	-1	16.5	17.5	2.5	3.5
#868686	18	3	2	-1	17.5	18.5	2.5	3.5
#868686	19	3	2	-1	18.5	19.5	2.5	3.5
#868686	20	3	2	-1	19.5	20.5	2.5	3.5
#888888	21	3	2	-1	20.5	21.5	2.5	3.5
#888888	22	3	2	-1	21.5	22.5	2.5	3.5
#888888	23	3	2	-1	22.5	23.5	2.5	3.5
#888888	24	3	2	-1	23.5	24.5	2.5	3.5
#888888	25	3	2	-1	24.5	25.5	2.5	3.5
#000000	1	20	2	-1	0.5	1.5	19.5	20.5
#838383	2	20	2	-1	1.5	2.5	19.5	20.5
#FFFFFF	3	20	2	-1	2.5	3.5	19.5	20.5
#AAAAAA	4	20	2	-1	3.5	4.5	19.5	20.5
#E0E0E0	5	20	2	-1	4.5	5.5	19.5	20.5
#D8D8D8	6	20	2	-1	5.5	6.5	19.5	20.5
#CECECE	7	20	2	-1	6.5	7.5	19.5	20.5
#CCCCCC	8	20	2	-1	7.5	8.5	19.5	20.5
#CCCCCC	9	20	2	-1	8.5	9.5	19.5	20.5
#CCCCCC	10	20	2	-1	9.5	10.5	19.5	20.5
#CACACA	11	20	2	-1	10.5	11.5	19.5	20.5
#CACACA	12	20	2	-1	11.5	12.5	19.5	20.5
#CACACA	13	20	2	-1	12.5	13.5	19.5	20.5
#D7D7D7	14	20	2	-1	13.5	14.5	19.5	20.5
#D7D7D7	15	20	2	-1	14.5	15.5	19.5	20.5
#D7D7D7	16	20	2	-1	15.5	16.5	19.5	20.5
#D6D6D6	17	20	2	-1	16.5	17.5	19.5	20.5
#D6D6D6	18	20	2	-1	17.5	18.5	19.5	20.5
#D6D6D6	19	20	2	-1	18.5	19.5	19.5	20.5
#D8D8D8	20	20	2	-1	19.5	20.5	19.5	20.5
#D8D8D8	21	20	2	-1	20.5	21.5	19.5	20.5
#D8D8D8	22	20	2	-1	21.5	22.5	19.5	20.5
#D8D8D8	23	20	2	-1	22.5	23.5	19.5	20.5
#D8D8D8	24	20	2	-1	23.5	24.5	19.5	20.5
#D8D8D8	25	20	2	-1	24.5	25.5	19.5	20.5
#000000	1	64	2	-1	0.5	1.5	63.5	64.5
#5E5E5E	2	64	2	-1	1.5	2.5	63.5	64.5
#919191	3	64	2	-1	2.5	3.5	63.5	64.5
#B2B2B2	4	64	2	-1	3.5	4.5	63.5	64.5
#FFFFFF	5	64	2	-1	4.5	5.5	63.5	64.5
#FEFEFE	6	64	2	-1	5.5	6.5	63.5	64.5
#FCFCFC	7	64	2	-1	6.5	7.5	63.5	64.5
#F6F6F6	8	64	2	-1	7.5	8.5	63.5	64.5
#F3F3F3	9	64	2	-1	8.5	9.5	63.5	64.5
#F8F8F8	10	64	2	-1	9.5	10.5	63.5	64.5
#F6F6F6	11	64	2	-1	10.5	11.5	63.5	64.5
#F5F5F5	12	64	2	-1	11.5	12.5	63.5	64.5
#E6E6E6	13	64	2	-1	12.5	13.5	63.5	64.5
#E5E5E5	14	64	2	-1	13.5	14.5	63.5	64.5
#E5E5E5	15	64	2	-1	14.5	15.5	63.5	64.5
#E5E5E5	16	64	2	-1	15.5	16.5	63.5	64.5
#E5E5E5	17	64	2	-1	16.5	17.5	63.5	64.5
#E5E5E5	18	64	2	-1	17.5	18.5	63.5	64.5
#E5E5E5	19	64	2	-1	18.5	19.5	63.5	64.5
#E5E5E5	20	64	2	-1	19.5	20.5	63.5	64.5
#E5E5E5	21	64	2	-1	20.5	21.5	63.5	64.5
#E5E5E5	22	64	2	-1	21.5	22.5	63.5	64.5
#E5E5E5	23	64	2	-1	22.5	23.5	63.5	64.5
#E5E5E5	24	64	2	-1	23.5	24.5	63.5	64.5
#E5E5E5	25	64	2	-1	24.5	25.5	63.5	64.5
#000000	1	21	2	-1	0.5	1.5	20.5	21.5
#A5A5A5	2	21	2	-1	1.5	2.5	20.5	21.5
#FFFFFF	3	21	2	-1	2.5	3.5	20.5	21.5
#CFCFCF	4	21	2	-1	3.5	4.5	20.5	21.5
#BBBBBB	5	21	2	-1	4.5	5.5	20.5	21.5
#BBBBBB	6	21	2	-1	5.5	6.5	20.5	21.5
#B6B6B6	7	21	2	-1	6.5	7.5	20.5	21.5
#C3C3C3	8	21	2	-1	7.5	8.5	20.5	21.5
#C3C3C3	9	21	2	-1	8.5	9.5	20.5	21.5
#C0C0C0	10	21	2	-1	9.5	10.5	20.5	21.5
#BDBDBD	11	21	2	-1	10.5	11.5	20.5	21.5
#BEBEBE	12	21	2	-1	11.5	12.5	20.5	21.5
#BEBEBE	13	21	2	-1	12.5	13.5	20.5	21.5
#BEBEBE	14	21	2	-1	13.5	14.5	20.5	21.5
#BEBEBE	15	21	2	-1	14.5	15.5	20.5	21.5
#C0C0C0	16	21	2	-1	15.5	16.5	20.5	21.5
#BBBBBB	17	21	2	-1	16.5	17.5	20.5	21.5
#BBBBBB	18	21	2	-1	17.5	18.5	20.5	21.5
#BDBDBD	19	21	2	-1	18.5	19.5	20.5	21.5
#BDBDBD	20	21	2	-1	19.5	20.5	20.5	21.5
#BDBDBD	21	21	2	-1	20.5	21.5	20.5	21.5
#BDBDBD	22	21	2	-1	21.5	22.5	20.5	21.5
#BDBDBD	23	21	2	-1	22.5	23.5	20.5	21.5
#BDBDBD	24	21	2	-1	23.5	24.5	20.5	21.5
#BDBDBD	25	21	2	-1	24.5	25.5	20.5	21.5
#000000	1	86	2	-1	0.5	1.5	85.5	86.5
#A7A7A7	2	86	2	-1	1.5	2.5	85.5	86.5
#B5B5B5	3	86	2	-1	2.5	3.5	85.5	86.5
#B2B2B2	4	86	2	-1	3.5	4.5	85.5	86.5
#F1F1F1	5	86	2	-1	4.5	5.5	85.5	86.5
#F0F0F0	6	86	2	-1	5.5	6.5	85.5	86.5
#FFFFFF	7	86	2	-1	6.5	7.5	85.5	86.5
#FFFFFF	8	86	2	-1	7.5	8.5	85.5	86.5
#FEFEFE	9	86	2	-1	8.5	9.5	85.5	86.5
#FCFCFC	10	86	2	-1	9.5	10.5	85.5	86.5
#FCFCFC	11	86	2	-1	10.5	11.5	85.5	86.5
#FAFAFA	12	86	2	-1	11.5	12.5	85.5	86.5
#FAFAFA	13	86	2	-1	12.5	13.5	85.5	86.5
#FAFAFA	14	86	2	-1	13.5	14.5	85.5	86.5
#FAFAFA	15	86	2	-1	14.5	15.5	85.5	86.5
#F4F4F4	16	86	2	-1	15.5	16.5	85.5	86.5
#FCFCFC	17	86	2	-1	16.5	17.5	85.5	86.5
#F1F1F1	18	86	2	-1	17.5	18.5	85.5	86.5
#F1F1F1	19	86	2	-1	18.5	19.5	85.5	86.5
#F1F1F1	20	86	2	-1	19.5	20.5	85.5	86.5
#F1F1F1	21	86	2	-1	20.5	21.5	85.5	86.5
#F1F1F1	22	86	2	-1	21.5	22.5	85.5	86.5
#F1F1F1	23	86	2	-1	22.5	23.5	85.5	86.5
#F2F2F2	24	86	2	-1	23.5	24.5	85.5	86.5
#F2F2F2	25	86	2	-1	24.5	25.5	85.5	86.5
#000000	1	22	2	-1	0.5	1.5	21.5	22.5
#929292	2	22	2	-1	1.5	2.5	21.5	22.5
#FFFFFF	3	22	2	-1	2.5	3.5	21.5	22.5
#797979	4	22	2	-1	3.5	4.5	21.5	22.5
#6F6F6F	5	22	2	-1	4.5	5.5	21.5	22.5
#6F6F6F	6	22	2	-1	5.5	6.5	21.5	22.5
#5F5F5F	7	22	2	-1	6.5	7.5	21.5	22.5
#5F5F5F	8	22	2	-1	7.5	8.5	21.5	22.5
#5E5E5E	9	22	2	-1	8.5	9.5	21.5	22.5
#5E5E5E	10	22	2	-1	9.5	10.5	21.5	22.5
#5E5E5E	11	22	2	-1	10.5	11.5	21.5	22.5
#6B6B6B	12	22	2	-1	11.5	12.5	21.5	22.5
#696969	13	22	2	-1	12.5	13.5	21.5	22.5
#696969	14	22	2	-1	13.5	14.5	21.5	22.5
#696969	15	22	2	-1	14.5	15.5	21.5	22.5
#696969	16	22	2	-1	15.5	16.5	21.5	22.5
#696969	17	22	2	-1	16.5	17.5	21.5	22.5
#696969	18	22	2	-1	17.5	18.5	21.5	22.5
#696969	19	22	2	-1	18.5	19.5	21.5	22.5
#696969	20	22	2	-1	19.5	20.5	21.5	22.5
#696969	21	22	2	-1	20.5	21.5	21.5	22.5
#696969	22	22	2	-1	21.5	22.5	21.5	22.5
#6B6B6B	23	22	2	-1	22.5	23.5	21.5	22.5
#6B6B6B	24	22	2	-1	23.5	24.5	21.5	22.5
#6B6B6B	25	22	2	-1	24.5	25.5	21.5	22.5
#000000	1	65	2	-1	0.5	1.5	64.5	65.5
#E5E5E5	2	65	2	-1	1.5	2.5	64.5	65.5
#6A6A6A	3	65	2	-1	2.5	3.5	64.5	65.5
#A3A3A3	4	65	2	-1	3.5	4.5	64.5	65.5
#FFFFFF	5	65	2	-1	4.5	5.5	64.5	65.5
#FDFDFD	6	65	2	-1	5.5	6.5	64.5	65.5
#FCFCFC	7	65	2	-1	6.5	7.5	64.5	65.5
#FAFAFA	8	65	2	-1	7.5	8.5	64.5	65.5
#FAFAFA	9	65	2	-1	8.5	9.5	64.5	65.5
#F9F9F9	10	65	2	-1	9.5	10.5	64.5	65.5
#D4D4D4	11	65	2	-1	10.5	11.5	64.5	65.5
#D3D3D3	12	65	2	-1	11.5	12.5	64.5	65.5
#D4D4D4	13	65	2	-1	12.5	13.5	64.5	65.5
#D4D4D4	14	65	2	-1	13.5	14.5	64.5	65.5
#D3D3D3	15	65	2	-1	14.5	15.5	64.5	65.5
#D3D3D3	16	65	2	-1	15.5	16.5	64.5	65.5
#D4D4D4	17	65	2	-1	16.5	17.5	64.5	65.5
#D4D4D4	18	65	2	-1	17.5	18.5	64.5	65.5
#D4D4D4	19	65	2	-1	18.5	19.5	64.5	65.5
#D3D3D3	20	65	2	-1	19.5	20.5	64.5	65.5
#D4D4D4	21	65	2	-1	20.5	21.5	64.5	65.5
#D4D4D4	22	65	2	-1	21.5	22.5	64.5	65.5
#D4D4D4	23	65	2	-1	22.5	23.5	64.5	65.5
#D4D4D4	24	65	2	-1	23.5	24.5	64.5	65.5
#D4D4D4	25	65	2	-1	24.5	25.5	64.5	65.5
#000000	1	23	2	-1	0.5	1.5	22.5	23.5
#454545	2	23	2	-1	1.5	2.5	22.5	23.5
#FFFFFF	3	23	2	-1	2.5	3.5	22.5	23.5
#4C4C4C	4	23	2	-1	3.5	4.5	22.5	23.5
#767676	5	23	2	-1	4.5	5.5	22.5	23.5
#717171	6	23	2	-1	5.5	6.5	22.5	23.5
#6A6A6A	7	23	2	-1	6.5	7.5	22.5	23.5
#717171	8	23	2	-1	7.5	8.5	22.5	23.5
#707070	9	23	2	-1	8.5	9.5	22.5	23.5
#717171	10	23	2	-1	9.5	10.5	22.5	23.5
#717171	11	23	2	-1	10.5	11.5	22.5	23.5
#717171	12	23	2	-1	11.5	12.5	22.5	23.5
#8C8C8C	13	23	2	-1	12.5	13.5	22.5	23.5
#8C8C8C	14	23	2	-1	13.5	14.5	22.5	23.5
#8B8B8B	15	23	2	-1	14.5	15.5	22.5	23.5
#8B8B8B	16	23	2	-1	15.5	16.5	22.5	23.5
#8B8B8B	17	23	2	-1	16.5	17.5	22.5	23.5
#8C8C8C	18	23	2	-1	17.5	18.5	22.5	23.5
#8A8A8A	19	23	2	-1	18.5	19.5	22.5	23.5
#8B8B8B	20	23	2	-1	19.5	20.5	22.5	23.5
#8C8C8C	21	23	2	-1	20.5	21.5	22.5	23.5
#8C8C8C	22	23	2	-1	21.5	22.5	22.5	23.5
#8B8B8B	23	23	2	-1	22.5	23.5	22.5	23.5
#8B8B8B	24	23	2	-1	23.5	24.5	22.5	23.5
#8B8B8B	25	23	2	-1	24.5	25.5	22.5	23.5
#000000	1	87	2	-1	0.5	1.5	86.5	87.5
#707070	2	87	2	-1	1.5	2.5	86.5	87.5
#868686	3	87	2	-1	2.5	3.5	86.5	87.5
#A0A0A0	4	87	2	-1	3.5	4.5	86.5	87.5
#F9F9F9	5	87	2	-1	4.5	5.5	86.5	87.5
#FDFDFD	6	87	2	-1	5.5	6.5	86.5	87.5
#FAFAFA	7	87	2	-1	6.5	7.5	86.5	87.5
#FFFFFF	8	87	2	-1	7.5	8.5	86.5	87.5
#FDFDFD	9	87	2	-1	8.5	9.5	86.5	87.5
#FDFDFD	10	87	2	-1	9.5	10.5	86.5	87.5
#E8E8E8	11	87	2	-1	10.5	11.5	86.5	87.5
#E3E3E3	12	87	2	-1	11.5	12.5	86.5	87.5
#E4E4E4	13	87	2	-1	12.5	13.5	86.5	87.5
